Date,DBC,EEM,EFA,GLD,IEF,IWM,LQD,QQQ,SHY,SPY,TLT,USO,VNQ,XLF,XLK
2010-01-04,22.05702781677246,30.785860061645508,35.764991760253906,109.80000305175781,62.92477035522461,51.6304931640625,59.192352294921875,40.39356231689453,67.20748138427734,85.2791976928711,57.394187927246094,322.1600036621094,24.021047592163086,9.019770622253418,18.80937385559082
2010-01-05,22.083242416381836,31.00931167602539,35.79649353027344,109.69999694824219,63.2010383605957,51.45296096801758,59.475040435791016,40.39356231689453,67.28840637207031,85.50497436523438,57.76482391357422,323.2799987792969,23.994094848632812,9.185550689697266,18.785123825073242
2010-01-06,22.47649383544922,31.074180603027344,35.94780349731445,111.51000213623047,62.946041107177734,51.404544830322266,59.29978561401367,40.14992904663086,67.29655456542969,85.56515502929688,56.99153137207031,327.760009765625,23.950969696044922,9.203973770141602,18.574962615966797
2010-01-07,22.196847915649414,30.89398193359375,35.809112548828125,110.81999969482422,62.946041107177734,51.78382873535156,59.3733024597168,40.17601776123047,67.28030395507812,85.92634582519531,57.0874137878418,325.760009765625,24.209779739379883,9.400456428527832,18.50221824645996
2010-01-08,22.179370880126953,31.139068603515625,36.09280776977539,111.37000274658203,63.023948669433594,52.06626892089844,59.50331497192383,40.506683349609375,67.34502410888672,86.21226501464844,57.06186294555664,327.44000244140625,24.031845092773438,9.34519100189209,18.623462677001953
2010-01-11,22.109458923339844,31.074180603027344,36.38911819458008,112.8499984741211,63.06645965576172,51.85645294189453,59.56548309326172,40.34135818481445,67.37742614746094,86.33267974853516,56.748695373535156,324.32000732421875,24.172035217285156,9.351334571838379,18.550724029541016
2010-01-12,21.63755989074707,30.576818466186523,35.96041488647461,110.48999786376953,63.51985549926758,51.291568756103516,59.678550720214844,39.8366584777832,67.43400573730469,85.52752685546875,57.72007369995117,317.0400085449219,23.767642974853516,9.216253280639648,18.348634719848633
2010-01-13,21.6550350189209,30.6705265045166,36.26303482055664,111.54000091552734,63.215232849121094,51.95329666137695,59.4298095703125,40.3326530456543,67.37742614746094,86.24991607666016,57.04905700683594,313.67999267578125,24.24752426147461,9.320634841918945,18.526464462280273
2010-01-14,21.54142951965332,30.591236114501953,36.54043197631836,112.02999877929688,63.512794494628906,52.14695739746094,59.64463424682617,40.367462158203125,67.44210815429688,86.48318481445312,57.847862243652344,312.4800109863281,24.225955963134766,9.363615036010742,18.574962615966797
2010-01-15,21.29673957824707,30.23805046081543,35.96672058105469,110.86000061035156,63.796173095703125,51.38841247558594,59.622039794921875,39.89757537841797,67.49874114990234,85.51246643066406,58.20578384399414,307.20001220703125,24.042625427246094,9.173274040222168,18.316308975219727
2010-01-19,21.43656349182129,30.850725173950195,36.31977081298828,111.5199966430664,63.68284606933594,52.33257293701172,59.67287063598633,40.54148483276367,67.51495361328125,86.58097839355469,58.039642333984375,311.44000244140625,24.533288955688477,9.289934158325195,18.631546020507812
2010-01-20,21.034570693969727,30.108295440673828,35.39302062988281,108.94000244140625,63.902442932128906,51.57400131225586,59.6333122253418,39.958473205566406,67.51495361328125,85.70056915283203,58.62752914428711,303.1199951171875,24.2583065032959,9.265372276306152,18.332469940185547
2010-01-21,20.772403717041016,29.2000789642334,34.63649368286133,107.37000274658203,64.13624572753906,50.7266845703125,59.79163360595703,39.584320068359375,67.57157135009766,84.05266571044922,58.89595413208008,297.9200134277344,23.562744140625,9.00135326385498,18.13847541809082
2010-01-22,20.553932189941406,28.551334381103516,33.961910247802734,107.16999816894531,64.19288635253906,49.81480026245117,59.701202392578125,38.426971435546875,67.62818908691406,82.17896270751953,58.79372787475586,290.7200012207031,22.969621658325195,8.706626892089844,17.507991790771484
2010-01-25,20.650060653686523,28.7603816986084,34.37800979614258,107.4800033569336,64.05126190185547,49.871273040771484,59.695552825927734,38.55748748779297,67.57157135009766,82.6003646850586,58.525325775146484,294.4800109863281,23.131389617919922,8.755749702453613,17.653486251831055
2010-01-26,20.422847747802734,28.162099838256836,34.18256759643555,107.55999755859375,64.17878723144531,49.379024505615234,59.5372314453125,38.59229278564453,67.57967376708984,82.25421142578125,58.54448699951172,292.0,22.91570472717285,8.602245330810547,17.60499382019043
2010-01-27,20.1257266998291,28.09002113342285,34.14474868774414,106.52999877929688,64.02996826171875,49.90354919433594,59.322391510009766,38.896854400634766,67.55540466308594,82.64549255371094,58.512481689453125,288.6400146484375,23.120603561401367,8.811009407043457,17.750486373901367
2010-01-28,20.055814743041992,27.895408630371094,33.571048736572266,106.4800033569336,64.00875854492188,49.04817199707031,59.23757553100586,37.89615249633789,67.58775329589844,81.69738006591797,58.48058319091797,289.2799987792969,22.921104431152344,8.768025398254395,17.24125099182129
2010-01-29,19.828601837158203,27.59266471862793,33.08559799194336,105.95999908447266,64.25664520263672,48.507476806640625,59.61635971069336,37.23483657836914,67.65241241455078,80.80943298339844,58.9918098449707,285.1199951171875,22.791698455810547,8.706626892089844,16.942180633544922
2010-02-01,20.309240341186523,28.335102081298828,33.69082260131836,108.3499984741211,64.03634643554688,49.0804443359375,59.350669860839844,37.643821716308594,67.62333679199219,82.06613159179688,58.456321716308594,293.760009765625,23.206878662109375,8.853985786437988,17.13616943359375
2010-02-02,20.746187210083008,28.565759658813477,34.25191879272461,109.12999725341797,64.14295196533203,49.62111282348633,59.53797912597656,37.98318099975586,67.63142395019531,83.05937194824219,58.6230354309082,300.239990234375,23.52499771118164,8.939949989318848,17.305912017822266
2010-02-03,20.492759704589844,28.399974822998047,33.89256286621094,108.69999694824219,63.8372688293457,49.290245056152344,59.47557067871094,38.192020416259766,67.58283996582031,82.64549255371094,57.943267822265625,301.20001220703125,23.14217185974121,8.841708183288574,17.346330642700195
2010-02-04,19.811124801635742,27.116924285888672,32.51189041137695,104.37000274658203,64.36322784423828,47.64400863647461,59.469886779785156,37.08689880371094,67.6800308227539,80.09457397460938,58.86037063598633,286.3999938964844,22.28485870361328,8.46102523803711,16.86134910583496
2010-02-05,19.557693481445312,26.814186096191406,32.45515823364258,104.68000030517578,64.5694351196289,47.82963180541992,59.28819274902344,37.400169372558594,67.78529357910156,80.26012420654297,58.988651275634766,281.67999267578125,22.69464111328125,8.559266090393066,17.031084060668945
2010-02-08,19.566434860229492,26.547475814819336,31.812103271484375,104.04000091552734,64.51253509521484,47.3535041809082,59.34493637084961,37.130393981933594,67.7366943359375,79.68069458007812,59.06555938720703,280.7200012207031,22.19858169555664,8.387341499328613,16.958341598510742
2010-02-09,19.915990829467773,27.412456512451172,32.81450271606445,105.41000366210938,64.16427612304688,48.00718307495117,59.20869445800781,37.51328659057617,67.67194366455078,80.68152618408203,58.47557830810547,289.67999267578125,22.128490447998047,8.473302841186523,17.103830337524414
2010-02-10,19.994640350341797,27.340389251708984,32.60646057128906,105.12000274658203,63.9865608215332,48.120147705078125,58.748844146728516,37.43497848510742,67.5989990234375,80.52347564697266,57.91763687133789,292.0799865722656,22.171619415283203,8.540844917297363,17.05533218383789
2010-02-11,20.2305908203125,28.061195373535156,32.909080505371094,107.12999725341797,63.90835952758789,48.88676452636719,58.88506317138672,38.00059127807617,67.62333679199219,81.36630249023438,57.603389739990234,294.239990234375,22.38190460205078,8.559266090393066,17.233169555664062
2010-02-12,20.116985321044922,27.707990646362305,32.625370025634766,107.04000091552734,64.05767822265625,49.24183654785156,58.95317840576172,38.078914642333984,67.6800308227539,81.29857635498047,57.840660095214844,290.4800109863281,22.646114349365234,8.565403938293457,17.265501022338867
2010-02-16,20.728710174560547,28.421586990356445,33.35038757324219,109.62000274658203,64.19979095458984,50.073036193847656,59.18598937988281,38.566200256347656,67.68814849853516,82.57779693603516,57.94966506958008,302.32000732421875,23.287750244140625,8.743465423583984,17.524158477783203
2010-02-17,20.623844146728516,28.522504806518555,33.39452362060547,109.25,63.85860824584961,50.411964416503906,58.987281799316406,38.78375244140625,67.63142395019531,82.96904754638672,57.28908920288086,303.760009765625,23.4980411529541,8.774171829223633,17.572656631469727
2010-02-18,20.80735969543457,28.630634307861328,33.583648681640625,109.9800033569336,63.63111877441406,50.82351303100586,58.94754409790039,39.02739334106445,67.59088897705078,83.45821380615234,57.05824661254883,309.8399963378906,23.848514556884766,8.829428672790527,17.68582534790039
2010-02-19,20.929706573486328,28.385557174682617,33.3756103515625,109.47000122070312,63.66667175292969,50.8880729675293,59.15760040283203,39.00999069213867,67.56661224365234,83.63127136230469,57.366050720214844,312.7200012207031,23.86469268798828,8.878548622131348,17.637325286865234
2010-02-22,20.816099166870117,28.421586990356445,33.43865203857422,109.06999969482422,63.61692428588867,51.04139709472656,59.19169235229492,38.93168640136719,67.59088897705078,83.64630126953125,57.12879943847656,312.239990234375,23.92399787902832,8.995207786560059,17.60499382019043
2010-02-23,20.475282669067383,27.765647888183594,32.965824127197266,107.88999938964844,64.10028076171875,50.444244384765625,59.33357620239258,38.426971435546875,67.64762878417969,82.63046264648438,58.02023696899414,306.6400146484375,23.740673065185547,8.829428672790527,17.386741638183594
2010-02-24,20.64132308959961,28.032358169555664,33.17386245727539,107.36000061035156,64.13578033447266,50.8719482421875,59.589111328125,38.818546295166016,67.6800308227539,83.39046478271484,58.16133117675781,311.9200134277344,23.98332977294922,8.982930183410645,17.556489944458008
2010-02-25,20.291763305664062,27.801692962646484,32.97212219238281,108.30999755859375,64.37044525146484,50.8880729675293,59.52666091918945,38.809844970703125,67.7366943359375,83.277587890625,58.488407135009766,304.8800048828125,24.074981689453125,8.958368301391602,17.507991790771484
2010-02-26,20.650060653686523,28.082813262939453,33.17386245727539,109.43000030517578,64.46990966796875,50.678260803222656,59.91842269897461,38.94907760620117,67.76101684570312,83.33026885986328,58.789798736572266,310.55999755859375,24.064193725585938,9.013632774353027,17.532245635986328
2010-03-01,20.440324783325195,28.558549880981445,33.43234634399414,109.43000030517578,64.53684997558594,51.85645294189453,59.99538803100586,39.51469039916992,67.74882507324219,84.19562530517578,58.76408767700195,306.79998779296875,24.26908302307129,9.038187980651855,17.75856590270996
2010-03-02,20.658798217773438,28.882911682128906,33.684513092041016,111.0199966430664,64.57258605957031,52.251853942871094,60.120872497558594,39.63652420043945,67.74882507324219,84.42886352539062,58.68685531616211,310.3999938964844,24.279874801635742,9.068891525268555,17.734325408935547
2010-03-03,20.85979461669922,28.91895294189453,34.08800506591797,111.62999725341797,64.50841522216797,52.55046463012695,60.246307373046875,39.68003463745117,67.74077606201172,84.50416564941406,58.53890609741211,315.20001220703125,24.215164184570312,9.075033187866211,17.742406845092773
2010-03-04,20.67627716064453,28.767593383789062,33.99973678588867,110.83000183105469,64.62242126464844,52.68762969970703,60.274818420410156,39.8105583190918,67.71649932861328,84.75999450683594,58.84773254394531,313.20001220703125,24.366134643554688,9.167134284973145,17.81515121459961
2010-03-05,20.92096710205078,29.517229080200195,34.661712646484375,110.80999755859375,64.31596374511719,53.76093292236328,60.2006950378418,40.41096496582031,67.65967559814453,85.9714584350586,58.07569122314453,318.79998779296875,25.029346466064453,9.34519100189209,18.033401489257812
2010-03-08,20.894750595092773,29.53885269165039,34.661712646484375,109.87999725341797,64.14492797851562,53.85774612426758,60.2976188659668,40.489280700683594,67.62724304199219,85.9865493774414,57.773292541503906,318.32000732421875,25.282777786254883,9.363615036010742,18.130401611328125
2010-03-09,20.667537689208984,29.704641342163086,34.57975387573242,109.72000122070312,64.30879211425781,54.051422119140625,60.2406005859375,40.71554183959961,67.67586517333984,86.12950134277344,57.78619384765625,316.3999938964844,25.342079162597656,9.394315719604492,18.21122932434082
2010-03-10,20.728710174560547,29.913681030273438,34.724754333496094,108.47000122070312,64.20196533203125,54.51142501831055,60.2976188659668,41.046199798583984,67.65967559814453,86.5132827758789,57.63819885253906,319.20001220703125,25.568544387817383,9.498696327209473,18.332469940185547
2010-03-11,20.67627716064453,29.92089080810547,34.85714340209961,108.5999984741211,64.14492797851562,54.67280197143555,60.274818420410156,41.202823638916016,67.57862854003906,86.87448120117188,57.85051345825195,320.3999938964844,25.71951675415039,9.57851505279541,18.405221939086914
2010-03-12,20.553932189941406,29.819965362548828,35.09040832519531,107.94999694824219,64.24471282958984,54.648590087890625,60.4002571105957,41.2115478515625,67.58670043945312,86.88198852539062,58.210819244384766,316.0799865722656,25.924407958984375,9.541682243347168,18.38905143737793
2010-03-15,20.309240341186523,29.60372543334961,34.844547271728516,108.36000061035156,64.24471282958984,54.46300506591797,60.38886260986328,41.107120513916016,67.61103820800781,86.90458679199219,58.13357162475586,310.6400146484375,25.865100860595703,9.541682243347168,18.372894287109375
2010-03-16,20.580148696899414,29.985755920410156,35.28584671020508,110.4000015258789,64.49415588378906,54.9310417175293,60.66825866699219,41.3681640625,67.62724304199219,87.59688568115234,58.59682083129883,318.32000732421875,26.490554809570312,9.65833854675293,18.510295867919922
2010-03-17,20.763668060302734,30.310117721557617,35.474979400634766,109.58999633789062,64.57258605957031,55.25382995605469,60.890655517578125,41.48128890991211,67.64347839355469,88.11610412597656,58.84773254394531,321.8399963378906,26.88417625427246,9.774999618530273,18.56687355041504
2010-03-18,20.719968795776367,30.079465866088867,35.266929626464844,110.33999633789062,64.40147399902344,55.08433532714844,60.7708625793457,41.62051773071289,67.60297393798828,88.07091522216797,58.6546630859375,319.3599853515625,26.73859405517578,9.71973991394043,18.591121673583984
2010-03-19,20.466541290283203,29.690223693847656,34.9075813293457,108.27999877929688,64.31596374511719,54.398433685302734,60.7252311706543,41.368778228759766,67.55433654785156,87.62513732910156,58.71261978149414,313.6000061035156,26.447416305541992,9.655733108520508,18.48003387451172
2010-03-22,20.466541290283203,29.798357009887695,35.008453369140625,107.75,64.52977752685547,55.16506576538086,60.822235107421875,41.74334716796875,67.57862854003906,88.09355163574219,58.7769660949707,316.4800109863281,26.78172492980957,9.704967498779297,18.617889404296875
2010-03-23,20.379154205322266,30.007381439208984,35.254337310791016,108.31999969482422,64.39441680908203,55.86713790893555,60.782249450683594,42.03078842163086,67.55433654785156,88.71317291259766,58.500335693359375,317.6000061035156,26.706235885620117,9.784974098205566,18.796287536621094
2010-03-24,20.151939392089844,29.560476303100586,34.674320220947266,106.30000305175781,63.7529296875,55.22964859008789,60.33183670043945,41.83045196533203,67.44890594482422,88.28250885009766,57.43232345581055,311.5199890136719,26.851810455322266,9.791129112243652,18.707088470458984
2010-03-25,20.0383358001709,29.48119354248047,34.65541076660156,106.77999877929688,63.51774215698242,54.88178253173828,60.115150451660156,41.769474029541016,67.47320556640625,88.13890838623047,57.06563949584961,311.20001220703125,26.917556762695312,9.834206581115723,18.739517211914062
2010-03-26,20.073291778564453,29.625347137451172,34.99583435058594,108.58999633789062,63.66740036010742,54.85752487182617,60.2976188659668,41.81303405761719,67.5137710571289,88.0860595703125,57.226463317871094,310.6400146484375,26.77631378173828,9.846516609191895,18.65032196044922
2010-03-29,20.5277156829834,30.158742904663086,35.29214859008789,108.75,63.57476043701172,55.15685272216797,60.246307373046875,42.01338577270508,67.54623413085938,88.64517974853516,57.00772476196289,319.67999267578125,26.85780143737793,9.858819961547852,18.707088470458984
2010-03-30,20.571409225463867,30.274080276489258,35.29214859008789,107.97000122070312,63.638885498046875,55.32670974731445,60.280521392822266,42.152767181396484,67.52996826171875,88.70560455322266,57.18784713745117,319.6000061035156,26.819772720336914,9.797283172607422,18.788175582885742
2010-03-31,20.553932189941406,30.360576629638672,35.29214859008789,108.94999694824219,63.78855895996094,54.84942626953125,60.30903244018555,41.95240783691406,67.57862854003906,88.40338134765625,57.58030700683594,322.32000732421875,26.515562057495117,9.815740585327148,18.731412887573242
2010-04-01,20.955923080444336,31.153472900390625,35.91629409790039,110.26000213623047,63.656333923339844,55.35906982421875,60.44017791748047,41.95240783691406,67.5543212890625,89.00786590576172,57.439537048339844,329.9200134277344,26.651365280151367,9.895742416381836,18.698976516723633
2010-04-05,21.288002014160156,31.43459129333496,35.9541130065918,110.88999938964844,63.084476470947266,56.39457321166992,59.88460159301758,42.34440231323242,67.36770629882812,89.73320770263672,56.483795166015625,336.55999755859375,27.238067626953125,9.994213104248047,18.917909622192383
2010-04-06,21.27052116394043,31.528301239013672,35.853240966796875,111.02999877929688,63.27031707763672,56.72629165649414,60.02779006958008,42.46636962890625,67.41635131835938,89.94475555419922,56.574188232421875,336.1600036621094,27.862789154052734,10.098831176757812,18.93413734436035
2010-04-07,21.19187355041504,31.25438690185547,35.601070404052734,112.48999786376953,63.6634635925293,56.54829406738281,60.33135223388672,42.36183547973633,67.5218505859375,89.43099975585938,57.297489166259766,332.1600036621094,27.24893569946289,10.061906814575195,18.86115264892578
2010-04-08,21.15691566467285,31.362512588500977,35.563236236572266,112.6500015258789,63.59193420410156,56.49167251586914,60.216827392578125,42.4576416015625,67.50557708740234,89.74075317382812,57.32330322265625,331.5199890136719,27.28152847290039,10.141910552978516,18.893585205078125
2010-04-09,21.200613021850586,31.5571231842041,36.02976608276367,113.63999938964844,63.6634635925293,56.831459045410156,60.25688171386719,42.71026611328125,67.5218505859375,90.33012390136719,57.45888900756836,329.3599853515625,27.667221069335938,10.178832054138184,19.03955078125
2010-04-12,21.183134078979492,31.304834365844727,36.143245697021484,113.01000213623047,63.83498764038086,57.06605529785156,60.428707122802734,42.745113372802734,67.5543212890625,90.4736557006836,57.76237869262695,327.44000244140625,27.493392944335938,10.221909523010254,19.080097198486328
